Title,DOI,Citations
Interactive Language Acquisition with One-shot Visual Concept Learning through a Conversational Game,10.18653/v1/P18-1243,0
A Structured Variational Autoencoder for Contextual Morphological Inflection,10.18653/v1/P18-1245,0
Pre- and In-Parsing Models for Neural Empty Category Detection,10.18653/v1/P18-1250,0
Learning from Chunk-based Feedback in Neural Machine Translation,10.18653/v1/P18-2052,0
Let’s do it “again”: A First Computational Approach to Detecting Adverbial Presupposition Triggers,10.18653/v1/P18-1256,0
Narrative Modeling with Memory Chains and Semantic Supervision,10.18653/v1/P18-2045,0
100 Things You Always Wanted to Know about Semantics & Pragmatics But Were Afraid to Ask,10.18653/v1/P18-5001,0
Connecting Language and Vision to Actions,10.18653/v1/P18-5004,0
Measuring Beginner Friendliness of Japanese Web Pages explaining Academic Concepts by Integrating Neural Image Feature and Text Features,10.18653/v1/W18-3721,0
NILC-SWORNEMO at the Surface Realization Shared Task: Exploring Syntax-Based Word Ordering using Neural Models,10.18653/v1/W18-3608,0
Textual Features Indicative of Writing Proficiency in Elementary School Spanish Documents,10.18653/v1/W18-3716,0
Selecting NLP Techniques to Evaluate Learning Design Objectives in Collaborative Multi-perspective Elaboration Activities,10.18653/v1/W18-3712,0
The Importance of Recommender and Feedback Features in a Pronunciation Learning Aid,10.18653/v1/W18-3711,0
Ling@CASS Solution to the NLP-TEA CGED Shared Task 2018,10.18653/v1/W18-3709,0
Named Entity Recognition on Code-Switched Data Using Conditional Random Fields,10.18653/v1/W18-3215,0
The University of Texas System Submission for the Code-Switching Workshop Shared Task 2018,10.18653/v1/W18-3216,0
Tackling Code-Switched NER: Participation of CMU,10.18653/v1/W18-3217,0
Multilingual Named Entity Recognition on Spanish-English Code-switched Tweets using Support Vector Machines,10.18653/v1/W18-3218,0
Connecting Distant Entities with Induction through Conditional Random Fields for Named Entity Recognition: Precursor-Induced CRF,10.18653/v1/W18-2402,0
Rating Distributions and Bayesian Inference: Enhancing Cognitive Models of Spatial Language Use,10.18653/v1/W18-2807,0
Affordances in Grounded Language Learning,10.18653/v1/W18-2806,0
Multi-glance Reading Model for Text Understanding,10.18653/v1/W18-2804,0
Toward Cross-Domain Engagement Analysis in Medical Notes,10.18653/v1/W18-2325,0
On Learning Better Embeddings from Chinese Clinical Records: Study on Combining In-Domain and Out-Domain Data,10.18653/v1/W18-2323,0
Bacteria and Biotope Entity Recognition Using A Dictionary-Enhanced Neural Network Model,10.18653/v1/W18-2317,0
BinLin: A Simple Method of Dependency Tree Linearization,10.18653/v1/W18-3602,0
IIT (BHU) Varanasi at MSR-SRST 2018: A Language Model Based Approach for Natural Language Generation,10.18653/v1/W18-3603,0
Surface Realization Shared Task 2018 (SR18): The Tilburg University Approach,10.18653/v1/W18-3604,0
AX Semantics’ Submission to the Surface Realization Shared Task 2018,10.18653/v1/W18-3607,0
Beyond Multiword Expressions: Processing Idioms and Metaphors,10.18653/v1/P18-5005,0
